"Name","Party","Votes","Seat","City","Year"
"Choudhry TariqBashir Cheema","PML-Q","61288",186,"Bahawalpur",2013
"Choudhry Naeemul Din Waraich","PTI","52811",186,"Bahawalpur",2013
"Chaudhry AbdulRehman Ranga","JI","876",186,"Bahawalpur",2013
"Aleem UllahWaraich","Independent","816",186,"Bahawalpur",2013
"Naveed Iqbal","JUI-F","587",186,"Bahawalpur",2013
"Malik ZafarIqbal Boorh","MQM","479",186,"Bahawalpur",2013
"MuhammadRafique Advocate","TTP","340",186,"Bahawalpur",2013
"Syed GhulamAbbas Shah","PML-J","315",186,"Bahawalpur",2013
"Rao MuhammadJavaid Iqbal","MDM","221",186,"Bahawalpur",2013
"Chaudhary TariqBashir Cheema","PML-Q","92967",187,"Bahawalpur",2013
"Chaudhary SaudMajeed","PML-N","88696",187,"Bahawalpur",2013
"Lala Ajrnal LalBhail","Independent","647",187,"Bahawalpur",2013
"Chaudhary SaadMajeed","Independent","447",187,"Bahawalpur",2013
"Doctor MuhammadAshraf","JI","426",187,"Bahawalpur",2013
"Aftab AhmadGhuman","PTI","356",187,"Bahawalpur",2013
"Zubair Nadeem","Independent","297",187,"Bahawalpur",2013
"Syed SajjadHussain Shah","MQM","156",187,"Bahawalpur",2013
"ChaudharyIrshad Akhtar Gulab","Independent","134",187,"Bahawalpur",2013
"Sikandar AliShehzad","Independent","87",187,"Bahawalpur",2013
"Zulfiqar AliGujjar","Independent","51",187,"Bahawalpur",2013
"Syed MuhammadAsghar Shah","Independent","90361",188,"Bahawalnagar",2013
"Muhammad AkhtarAlias Khadim Hussain Watto","PML-N","88027",188,"Bahawalnagar",2013
"Syed Ahmad Shah","PST","7212",188,"Bahawalnagar",2013
"Ehsan BariDoctor","Independent","5990",188,"Bahawalnagar",2013
"Saeed Mushtaq","PTI","1895",188,"Bahawalnagar",2013
"Muhammad NawazCheema","TTP","1566",188,"Bahawalnagar",2013
"Syed QalandarHussain Shah","Independent","1006",188,"Bahawalnagar",2013
"Khadim Hussain","MP","533",188,"Bahawalnagar",2013
"Sajjad AhmadNaseem","MQM","230",188,"Bahawalnagar",2013
"Ahmad FareedChishti","Independent","222",188,"Bahawalnagar",2013
"Alam Dad Laleka","PML-N","94464",189,"Bahawalnagar",2013
"Mian Mumtaz AhmadMatyana","PTI","46795",189,"Bahawalnagar",2013
"Doctor MianAkhtar Ali Lalika","PPP-P","14996",189,"Bahawalnagar",2013
"Syed GhulamRasool Shah","Independent","12027",189,"Bahawalnagar",2013
"Syed Rehan AhmadZaidi","Independent","3628",189,"Bahawalnagar",2013
"Ehsan Bari Doctor","Independent","1618",189,"Bahawalnagar",2013
"Doctor HafizMuhammad Sarwar Joyoa","MQM","1007",189,"Bahawalnagar",2013
"Ahmad FaridChishti","Independent","852",189,"Bahawalnagar",2013
"Haji Sardar AhmadKhan Akuka","Independent","744",189,"Bahawalnagar",2013
"Shokar Ali JoyiaLaleka","Independent","650",189,"Bahawalnagar",2013
"Sajjad Haidar","PST","637",189,"Bahawalnagar",2013
"Fiaz ur RehmanSiddiqui","MDM","465",189,"Bahawalnagar",2013
"Syed QalandarHussain Shah","Independent","290",189,"Bahawalnagar",2013
"Ghazanfar Aminalias Moon Akuka","Independent","178",189,"Bahawalnagar",2013
"Tahir BashirCheema","PML-N","82618",190,"Bahawalnagar",2013
"Muhammad Ijazul Haq","PML-Z","48250",190,"Bahawalnagar",2013
"Malik MuhammadMuzaffar Khan","PTI","40328",190,"Bahawalnagar",2013
"Zafar lqbalChoudhary","PPP-P","8572",190,"Bahawalnagar",2013
"Ehsan BariDoctor","Independent","4783",190,"Bahawalnagar",2013
"Saif ur RehmanCheema","Independent","1665",190,"Bahawalnagar",2013
"Rana TahirJaved","Independent","1611",190,"Bahawalnagar",2013
"Qari HussainAhmad Shah","MDM","1177",190,"Bahawalnagar",2013
"Khalid MahmoodAkhtar Jajja","JUP-N","966",190,"Bahawalnagar",2013
"ChaudharyMuahmmad Shabbir Kamboh","MQM","689",190,"Bahawalnagar",2013
"Muhammad Rafiq","JI","593",190,"Bahawalnagar",2013
"lhsan ul HaqBajwa","Independent","498",190,"Bahawalnagar",2013
"Muhammad KhalidGulabka","Independent","351",190,"Bahawalnagar",2013
"Choudhary AmanUllah Bajwa","Independent","120",190,"Bahawalnagar",2013
"Muhammad Ejazul Haq","PML-Z","78221",191,"Bahawalnagar",2013
"Mian AbdulRasheed","PML-N","54995",191,"Bahawalnagar",2013
"Khalid Hussain","Independent","35202",191,"Bahawalnagar",2013
"Doctor MazharIqbal Chaudhary","PPP-P","18345",191,"Bahawalnagar",2013
"Muhammad AfzalSindhu","PTI","8622",191,"Bahawalnagar",2013
"Rehan MehmoodZia","MDM","3866",191,"Bahawalnagar",2013
"Ch Nasir AliWahla","Independent","2387",191,"Bahawalnagar",2013
"Muhammad AhmadChaudhary","TTP","1307",191,"Bahawalnagar",2013
"Waleed Nasir","JI","1239",191,"Bahawalnagar",2013
"Abrar Azam","PPP-SB","861",191,"Bahawalnagar",2013
"Muhammad AmirWatto","PKI","761",191,"Bahawalnagar",2013
"SahibzadaMuhammad Usman Khan Abbasi","Independent","643",191,"Bahawalnagar",2013
"Doctor MuhammadMusa Advcoate","MQM","325",191,"Bahawalnagar",2013
"Muhammad NaeemKashif Advocate","Independent","159",191,"Bahawalnagar",2013
"MuhammadMurtaza Rizvi Watto","PST","125",191,"Bahawalnagar",2013
"Muhammad AslamChohan Gorkha","Independent","88",191,"Bahawalnagar",2013
"ChaudharyMunawer Hussain Wahla","Independent","66",191,"Bahawalnagar",2013
"Khwaja GhulamRasool Koreja","PPP-P","80499",192,"Rahimyar Khan",2013
"Makhdoom SyedAhmad Alam Anwer","PML-N","79208",192,"Rahimyar Khan",2013
"Muhammad Asif","PTI","16426",192,"Rahimyar Khan",2013
"ChouhdaryMasood Ahmad","Independent","5850",192,"Rahimyar Khan",2013
"Allama AbdulRaoof Rabbani","JUI-F","3679",192,"Rahimyar Khan",2013
"Rana MuhammadZia ul Haq Khan","Independent","1620",192,"Rahimyar Khan",2013
"Rais GhulamQasim Advocate","Independent","1181",192,"Rahimyar Khan",2013
"Saeed Ahmad","Independent","1153",192,"Rahimyar Khan",2013
"Syed AmjadHussain Zaidi","PPP-SB","423",192,"Rahimyar Khan",2013
"Syed Zafarlqbal Bukhari","MQM","281",192,"Rahimyar Khan",2013
"Malik JunaidAslam Waraich","Independent","211",192,"Rahimyar Khan",2013
"Syed ParvaizAkhtar","Independent","163",192,"Rahimyar Khan",2013
"Sheikh Fayyazud Din","PML-N","86015",193,"Rahimyar Khan",2013
"Mian AbdusSattar","PPP-P","46134",193,"Rahimyar Khan",2013
"Mian MuhammadGhous","PTI","17130",193,"Rahimyar Khan",2013
"ChoudharyMasoood Ahmad","Independent","4925",193,"Rahimyar Khan",2013
"Shaikh NaseerAhmad","Independent","1082",193,"Rahimyar Khan",2013
"Sahibzada HafizAziz ur Rehman Darkhuwasti","JUI-F","820",193,"Rahimyar Khan",2013
"Mahmood ulHassan","JI","659",193,"Rahimyar Khan",2013
"ChoudharyPervaiz Akhtar","Independent","518",193,"Rahimyar Khan",2013
"Ch MuhammadMajeed Gill Advocate","PJP","334",193,"Rahimyar Khan",2013
"Amin","MQM","325",193,"Rahimyar Khan",2013
"Ali Sattar","Independent","172",193,"Rahimyar Khan",2013
"Rais MuhammadAfzal Warind","Independent","161",193,"Rahimyar Khan",2013
"Tauqeer Mahmood","Independent","158",193,"Rahimyar Khan",2013
"Mian MuhammadAsghar","Independent","155",193,"Rahimyar Khan",2013
"Ikram UllahArain Bhutto","Independent","89",193,"Rahimyar Khan",2013
"Sardar MuhammadHashmat Kalhorra","Independent","51",193,"Rahimyar Khan",2013
"Makhdoom KhusroBakhtiar","Independent","61614",194,"Rahimyar Khan",2013
"Makhdoom ShahabUd Din","PPP-P","49726",194,"Rahimyar Khan",2013
"Makhdoom Moinud Din Ali Hashmi","PML-N","19419",194,"Rahimyar Khan",2013
"Makhdoom ImadUd Din Hashmi","PTI","16224",194,"Rahimyar Khan",2013
"Qari GhulamKibria Khulija","Independent","5319",194,"Rahimyar Khan",2013
"MakhdoomMuhammad Irtaza Hashmi","Independent","1703",194,"Rahimyar Khan",2013
"Mushtaq Ahmad","JUI-F","1701",194,"Rahimyar Khan",2013
"Hafiz Naveed UrRahman Arain","Independent","1165",194,"Rahimyar Khan",2013
"Jam Haji GhulamMustafa","JI","958",194,"Rahimyar Khan",2013
"Khawja GhulamFareed Koreja","SQI","951",194,"Rahimyar Khan",2013
"ProfessorMoulana Muhammad Muhsan Rahmani","MDM","670",194,"Rahimyar Khan",2013
"Dilshad Rind","APML","473",194,"Rahimyar Khan",2013
"Muhammad ZaidKhan Merani","Independent","443",194,"Rahimyar Khan",2013
"Makhdoom AdeelUr Rahman Hashmi","Independent","339",194,"Rahimyar Khan",2013
"Muhammad Yousif","Independent","175",194,"Rahimyar Khan",2013
"Makhdoom SyedMustafa Mehmood","PPP-P","97769",195,"RY Khan",2013
"Makhdoom KhusroBakhtiar","Independent","46888",195,"RY Khan",2013
"Maryam Batool","PTI","18339",195,"RY Khan",2013
"Chaudhry IhsanAll","JI","1556",195,"RY Khan",2013
"Muhammad Hassan","Independent","1015",195,"RY Khan",2013
"Waheed ud Din","MQM","685",195,"RY Khan",2013
"Syed Safdar Ali","PML-J","395",195,"RY Khan",2013
"Jam MuhammadAsif Mata","Independent","216",195,"RY Khan",2013
"Peer AyazMuhammad Shah Advocate","Independent","183",195,"RY Khan",2013
"Molvi MuhammadAkram Chuhan","Independent","142",195,"RY Khan",2013
"Ehsan AhmadRana Advocate","Independent","126",195,"RY Khan",2013
"Mian lmtiazAhmad","PML-N","105953",196,"Rahimyar Khan",2013
"Javed lqbalWaraich","PPP-P","56187",196,"Rahimyar Khan",2013
"Shahid Talib","PTI","27722",196,"Rahimyar Khan",2013
"Munir AhmadWarraich","Independent","1286",196,"Rahimyar Khan",2013
"Mehran Das","Independent","914",196,"Rahimyar Khan",2013
"Javed lqbal","Independent","867",196,"Rahimyar Khan",2013
"Haji Asjadlqbal","Independent","641",196,"Rahimyar Khan",2013
"Muhammad FayyazHanif Rahi Advocate","Independent","617",196,"Rahimyar Khan",2013
"Mian Ijaz Amir","Independent","361",196,"Rahimyar Khan",2013
"Muhammad NadeemAnwar","MQM","344",196,"Rahimyar Khan",2013
"Rana MuhammadSharif Sajid","TTP","337",196,"Rahimyar Khan",2013
"Hassan Abbas","Independent","203",196,"Rahimyar Khan",2013
"Doctor RiazAhmad Khan","Independent","186",196,"Rahimyar Khan",2013
"Punnu Gee Bhail","Independent","82",196,"Rahimyar Khan",2013
"Muhammad ArshadKhan Laghari","PML-N","80414",197,"Rahim Yar Khan",2013
"Makhdoom SyedMurtaza Mehmood","PPP-P","67022",197,"Rahim Yar Khan",2013
"Sardar RafiqueHaider Khan Leghari","PTI","31393",197,"Rahim Yar Khan",2013
"Rais MunirAhmad","Independent","2207",197,"Rahim Yar Khan",2013
"Haji Abdul Aziz","JI","1983",197,"Rahim Yar Khan",2013
"Chaudhary AbdulQayyum","Independent","1932",197,"Rahim Yar Khan",2013
"ZaheeerMohiuddin","Independent","1020",197,"Rahim Yar Khan",2013
"Kaleem Khan","MQM","859",197,"Rahim Yar Khan",2013
"Sardar ShaukarAli Khan Solangi","Independent","775",197,"Rahim Yar Khan",2013
"Shehzad Mughal","PML-F","572",197,"Rahim Yar Khan",2013
"Muhammad SafdarKhan Laghari","Independent","369",197,"Rahim Yar Khan",2013
"Rais MuhammadKhalid Chachar","PPP-SB","278",197,"Rahim Yar Khan",2013
"Awwal Khan","Independent","247",197,"Rahim Yar Khan",2013
"Muhammad Mazhar","Independent","229",197,"Rahim Yar Khan",2013
"Abdul Samad S/OMuhammad Yousif","JUI-F","184",197,"Rahim Yar Khan",2013
"Mushtaq AhmadKhan Mughal","APML","58",197,"Rahim Yar Khan",2013
"Muhammad WazirKhan Dundam Adviocate","SQI","42",197,"Rahim Yar Khan",2013
"Nauman IslamShaikh","PPP-P","52684",198,"Sukkur",2013
"Munawar AliChohan","MQM","28569",198,"Sukkur",2013
"Agha SyedMuhammad Ayyub","JUI-F","16712",198,"Sukkur",2013
"Dawa Khan","PTI","8584",198,"Sukkur",2013
"Mubeen Ahmad","Independent","5406",198,"Sukkur",2013
"Abdullah Mangi","MWM","3055",198,"Sukkur",2013
"Muhammad Akhter","Independent","1955",198,"Sukkur",2013
"Atta Ullah","MDM","1673",198,"Sukkur",2013
"Muhammad YousifJagrani","Independent","1481",198,"Sukkur",2013
"Nadeem QadirBhutto","PML-F","1383",198,"Sukkur",2013
"Hizbullah Hakro","JI","1191",198,"Sukkur",2013
"Anum Shaikh","Independent","541",198,"Sukkur",2013
"Maqbool Ahmed","Independent","423",198,"Sukkur",2013
"Abdul RehmanSoomro","Independent","408",198,"Sukkur",2013
"Saud Afzal","Independent","400",198,"Sukkur",2013
"Nasir Latif","Independent","368",198,"Sukkur",2013
"Abid Hussain","SDIP","250",198,"Sukkur",2013
"Abdul Jabbar","TTP","223",198,"Sukkur",2013
"Sikandar AliChohan","Independent","175",198,"Sukkur",2013
"Muhammad AkbarSanjrani","Independent","143",198,"Sukkur",2013
"Khalid MehmoodMahar","Independent","125",198,"Sukkur",2013
"Deewan ChandChawla","Independent","125",198,"Sukkur",2013
"Shahzad Ali","Independent","115",198,"Sukkur",2013
"Abdul Waheed","STP","114",198,"Sukkur",2013
"Sultan Shah","Independent","100",198,"Sukkur",2013
"Rab NawazKalhoro","Independent","63",198,"Sukkur",2013
"Kazim Ali Shah","ITP","58",198,"Sukkur",2013
"Liaquat AliQureshi","PML-Q","56",198,"Sukkur",2013
"Hazoor Bux","Independent","43",198,"Sukkur",2013
"Shahid Ali Qazi","Independent","43",198,"Sukkur",2013
"Mahboob AliSahto","PST","38",198,"Sukkur",2013
"Sozal Khoso","Independent","30",198,"Sukkur",2013
