"Name","Party","Votes","Seat","City","Year"
"Abdul Karimh nakshbandi","ST","7482",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Sohrabh Nizamani","MQM","4825",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Imtiaz Ali","PPP-SB","4159",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Shaikh Maqsoodh Ahmad","PML-N","3363",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Professor Alih Muhammad Shaheen Korai",NA,"2174",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Muhammadh Ashfaq","PTI","985",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Khalid Ayaz","PML-Q","556",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Malik Muhammad Fayyaz","Independent","147",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Syed Azeem Ali Shah","MQM-H","144",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Chaudhary Muhammad Misbahuz Zaman","Independent","81",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Haji Muhammd Hanif Tayyab","NMP","54",248,"&#13;
      Complete Result of NA248 Karachi",2002
"Dr. Amir Liaquat Hussain","MQM","30458",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Abdul Majeed Noorani","MMA","22973",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Abdul Habib Memon","PPP","22708",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Muhammadh Iftikhar Ahmed Bhatti Qadri","ST","7500",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Moulanah Muhammad Asghar Dars","PTI","1335",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Mehmood Memon","PAT","313",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Muneer Ahmed","Independent","115",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Mirza Muhammadh Ishtiaq Baig","Independent","74",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Haji Muhammadh Hanif Tayyab","NMP","50",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Sarkar-Ud-Din","Independent","43",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Muhammad Tahir","Independent","41",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Bostan Alih Hoti","PML-F","31",249,"&#13;
      Complete Result of NA249 Karachi",2002
"Mr.Abdul Sattar Afghani","MMA","21462",250,"Karachi",2002
"Nasreen Jalil","MQM","19414",250,"Karachi",2002
"Mirza Ikhtiar Baig","PPP","12105",250,"Karachi",2002
"Mamnoonh Hussain","PML-N","5565",250,"Karachi",2002
"M.A. Wajidh Jawad","PML-Q","4718",250,"Karachi",2002
"Syed Kamalh Shah","PTI","3176",250,"Karachi",2002
"Syed Javedh Umer","ST","1226",250,"Karachi",2002
"Nazir Ibrahimh Shaikh","MQM-H","150",250,"Karachi",2002
"Surriya Rahimh Advocate","TI","144",250,"Karachi",2002
"Khalid Kamal","Independent","83",250,"Karachi",2002
"Mr.Noorh Mohammad","Independent","69",250,"Karachi",2002
"Ovais Siddiqh Jangda","Independent","64",250,"Karachi",2002
"Tahir Sharifh Khan","Independent","47",250,"Karachi",2002
"S.M. Altaf","PMKP","44",250,"Karachi",2002
"Raja Arifh Sultan Minhas","Independent","16",250,"Karachi",2002
"Syeed Safwan ullah","MQM","23856",251,"Karachi",2002
"Abdul Ghaffar Umer Kapadia","MMA","22045",251,"Karachi",2002
"Mushahid Ullah Khan","PML-N","8615",251,"Karachi",2002
"Mr.Qaiser Khanh Nizamani","PPP","8347",251,"Karachi",2002
"Sultan Ahmedh Chawlla","PML-Q","4148",251,"Karachi",2002
"Muhammadh Shahzad Muneer Qadri","ST","3699",251,"Karachi",2002
"Mehboob Alih Rajput","MQM-H","2399",251,"Karachi",2002
"Muhammadh Ashraf Memon","PTI","1576",251,"Karachi",2002
"Muhammad Umerh Khan","LPP","768",251,"Karachi",2002
"Doctor S.M.h Zameer","PAT","626",251,"Karachi",2002
"Mohammad Alih Imran","Independent","578",251,"Karachi",2002
"Muhammadh Hafeez","PFP","478",251,"Karachi",2002
"Raja Gul Nawazh Khan Advocate","Independent","150",251,"Karachi",2002
"Abdul Razzak","Independent","100",251,"Karachi",2002
"Syed Tariq Alih Hashmi","Independent","88",251,"Karachi",2002
"Manzoor Ahmedh Bhutta","PPP-SB","83",251,"Karachi",2002
"Maulanah Ehteramul Haque Thanvi","Independent","39",251,"Karachi",2002
"Muhammadh Arshad Khan","Independent","35",251,"Karachi",2002
"Syed Mohammdh Sohail","NMP","26",251,"Karachi",2002
"Zahid Khan","Independent","24",251,"Karachi",2002
"Syed Marghoobh Hussain","Independent","20",251,"Karachi",2002
"Mr.Hamza Ahmedh Dawood","SURA","19",251,"Karachi",2002
"Muhammad Hussain Mehanti","MMA","33089",252,"Karachi",2002
"Muhammd Intizar Hussainh Qureshi Advocate","MQM","22862",252,"Karachi",2002
"Najma Saeed Chawala","PPP","5984",252,"Karachi",2002
"Abu Bakarh Sheikhani","PML-Q","3781",252,"Karachi",2002
"Aasia Tariq","PTI","3352",252,"Karachi",2002
"Mr.Muhammadh Fazal Abdul Majeed Noorani","ST","2612",252,"Karachi",2002
"Saeed Shafiq","PML-N","863",252,"Karachi",2002
"Syed Shakirh Ali","MQM-H","147",252,"Karachi",2002
"Rehmat Elahih Shaikh","Independent","131",252,"Karachi",2002
"Athar Waseemh Advocate","PFM","115",252,"Karachi",2002
".Nasreen Jalil","Independent","70",252,"Karachi",2002
"Muhammadh Shamimuddin"," Independent","37",252,"Karachi",2002
"Muhammad Rafiqh Qadri","Independent","33",252,"Karachi",2002
"Ghulam Hussainh Peerzada (Retired)","NMP","33",252,"Karachi",2002
"Fatehyab Alih Khan ( Retired)","PMKP","18",252,"Karachi",2002
"Asad Ullah Bhutto","MMA","28840",253,"Karachi",2002
"Professor Doctor Muhammadh Fahimud-Din","MQM","25960",253,"Karachi",2002
"Shafi Muhammadh Shah","PPP","13947",253,"Karachi",2002
"Ali Haiderh Saleem","PTI","4374",253,"Karachi",2002
"Hafizh Moinuddin","PMA","2401",253,"Karachi",2002
"Zain Ansari","PML-N","1603",253,"Karachi",2002
"Wing Commanderh ® Muhammad Nawaz Asim","PML-Q","904",253,"Karachi",2002
"Shanul Haqh Pirzada",NA,"422",253,"Karachi",2002
"Syed Sitwath Hussain Niazi Advocate","PAT","355",253,"Karachi",2002
"Nazeer ibrahimh Sheikh","MQM-H","179",253,"Karachi",2002
"Muhammadh Yousaf Qureshi","PIT","145",253,"Karachi",2002
"Fahmidah Khatoon Advocate","Independent","129",253,"Karachi",2002
"Syed Abdulh Raqeeb","PML-Z","124",253,"Karachi",2002
"Muhammadh Qutubuz Zaman","PML-F","92",253,"Karachi",2002
"Syed Irshadh Hussain","Independent","81",253,"Karachi",2002
"Ghazi Advocate","Independent","55",253,"Karachi",2002
"Syed muhammadh Sharfuddin","Independent","51",253,"Karachi",2002
"Qazi Muhammadh Muhzhar Rehamani","Independent","41",253,"Karachi",2002
"Nawab Mirza Advocate","MQM","42888",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Syed Zahid Siraj","MMA","16733",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Moulana Abdul Hafiz","PMA","5991",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Farzana Latifh Advocate","PPP","4926",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Muhammadh Akhtar Shad","MQM-H","1695",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Akhtar Hussainh Awan","PML-N","1118",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Abdul Ghafoor","PFP","492",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Ali Haiderh Saleem Advocate","PTI","416",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Muhammadh Kaleemur Rehman","NMP","230",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Ameer Uddinh Meo","Independent","226",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Prof. Dr.h Fahimuddin","Independent","91",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Saghirh Siddiqui","Independent","76",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Qadeer Ahmedh Abbasi","Independent","50",254,"&#13;
      Complete Result of NA254 Karachi",2002
"Mahmood Ahmed Qureshi","MQM-H","31096",255,"Karachi",2002
"Muhammad Aslam Mujahid","MMA","27761",255,"Karachi",2002
".Muhammad Abrar-Ul_Haq","MQM","25646",255,"Karachi",2002
"Syed Naeem Uddin","PPP","7059",255,"Karachi",2002
"Shamsudduhah Advocate","PMA","3119",255,"Karachi",2002
"Tariq Khan","PML-N","1071",255,"Karachi",2002
"Iqbal Muhammad Ali Khan","MQM","39196",256,"Karachi",2002
"Muhammad Hasim Siddiqurh Advocate","MMA","22142",256,"Karachi",2002
"Syed Abid Ali Jaffri","MQM-H","6430",256,"Karachi",2002
"Riaz Ahmedh Mazari","PPP","6414",256,"Karachi",2002
"Syed Muhammadh Nihal Hashmi Advocate","PML-N","6305",256,"Karachi",2002
"Qadeer Ahmedh Abbasi","ST","3409",256,"Karachi",2002
"Syed Marghoobh Hussain","PTI","2397",256,"Karachi",2002
"Rana Munirh Ahmed Khan","Independent","2092",256,"Karachi",2002
"Mrs. Imtiazh Jawwid","PAT","874",256,"Karachi",2002
"Kamran Shahzadh Rana","PML-Q","763",256,"Karachi",2002
"Syed Mehmoodh Hussain","Independent","193",256,"Karachi",2002
"Abdul Qadirh Anwar Advocate","PML-J","179",256,"Karachi",2002
"Sohail Ahmedh Khan","Independent","126",256,"Karachi",2002
"Haji Muhammadh Hanif Tayyab","NMP","106",256,"Karachi",2002
"Professor D.h Faheemuddin","Independent","102",256,"Karachi",2002
"Syed Muhammadh Aamir Khalil Qadri","Independent","39",256,"Karachi",2002
"Sher Ali Rizvi","SARA","34",256,"Karachi",2002
"Fatehyab Alih Khan Retired","PMKP","19",256,"Karachi",2002
"Muhammad Shamim Siddiqui","MQM","45480",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Osama Razi","MMA","23668",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Sardar Akhtar Hussain Advocate","PPP","17168",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Qamar Niaz","MQM-H","6433",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Mirza Yousufh Hussain","PAT","5847",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Rahim Adilh Shaikh","PML-Q","2627",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Fahim Riazh Siddiqui Advocate","PML-N","2056",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Shazia Batool","ANP","889",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Akhtar Rohila","PPP-SB","777",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Naseema Naz","Independent","184",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Salahuddin","Independent","99",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Abdul Kahliqueh Kahn","AQP","73",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Barkat Alih Khan","Independent","70",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Muhammadh Hashim Ali","Independent","42",257,"&#13;
      Complete Result of NA 257 Karachi",2002
"Sher Muhammad Balcoh","PPP","38325",258,"Karachi",2002
"Abdul Hakeem Baloch","Independent","27903",258,"Karachi",2002
"Moulana Abdul Shakoor Khairpuri","MMA","17630",258,"Karachi",2002
"Syed Ameerh Hussain Shah Lakhyari","MQM","8400",258,"Karachi",2002
"Aleem Adilh Shaikh","PML-A","4552",258,"Karachi",2002
"Moulana Zainh Ul Abdeen","PMA","3906",258,"Karachi",2002
"Yousuf Mastih Khan",NA,"1691",258,"Karachi",2002
"Rab Nawaz Kahnh Niazi Advocate","PML-N","1630",258,"Karachi",2002
"Iftikhar Shahh Bukhari","PAT","907",258,"Karachi",2002
"Muhammadh Yaseen Khan","ANP","495",258,"Karachi",2002
"Moulvi Shabbirh Ahmed Usmani","PAP","401",258,"Karachi",2002
"Nisar Ahmedh Soomro","Independent","268",258,"Karachi",2002
"Salahuddinh Khan Gandapur","LPP-K","164",258,"Karachi",2002
"Faisal","PFP","142",258,"Karachi",2002
"Zafar Alih Sahto","Independent","82",258,"Karachi",2002
"Syed Iqbalh Saeed Shah","Independent","78",258,"Karachi",2002
"Agha Tariqh Ahmed","Independent","68",258,"Karachi",2002
"Muhammad Rafiqh Baloch","Independent","65",258,"Karachi",2002
"Shahid Riazh Baloch","Independent","39",258,"Karachi",2002
"Molvi Noor Muhammad","MMA","22111",259,"Quetta",2002
".Mahmood Khan Achakzai","PKMAP","17240",259,"Quetta",2002
"Syed Muhammad Fazal Agaha","PML-Q","9871",259,"Quetta",2002
"Saadat Alih Hazara","BNDP","8973",259,"Quetta",2002
"Mian.Saifullahh Paracha","PPP","6675",259,"Quetta",2002
"Muhammad Ayazh Khan Swati Advocate","PML-N","3134",259,"Quetta",2002
"Taj Muhammadh Jamali",NA,"1238",259,"Quetta",2002
"Khudai Noor","JWP","955",259,"Quetta",2002
".Nazarh Muhammad Advocate","PTI","916",259,"Quetta",2002
"Muhammadh Yousaf Shahwani","MQM","711",259,"Quetta",2002
"Syed Abdulh Habib Shah","PAT","506",259,"Quetta",2002
"Abdul Majeedh Ghori","QJP","373",259,"Quetta",2002
"Malik Abdulh Qahir Khan Kasi","ANP","369",259,"Quetta",2002
"Yayha Bakhtiar","Independent","277",259,"Quetta",2002
"Ghualm Alih Haideri","IP","151",259,"Quetta",2002
"Khalid Dogarh Advocate","Independent","140",259,"Quetta",2002
"Gul Rehmanh Kakar","PWP","90",259,"Quetta",2002
"Sardarzadah Muhammad Najeeb Sanjrani","Independent","80",259,"Quetta",2002
"Hafiz Hussain Ahmed","MMA","39013",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Haji Baloch Khan Mengal","PML-Q","26690",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Sardar Fateh Muhammad Muhammad Hassani","PPP","16114",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Habib Jalibh Baloch Advocate","BNP","11368",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Ghulam Farooqh Baloch","BNM","2483",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Hussain Ali","IMH","1552",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Mir Naurozh Mengal Advocate","Independent","1047",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Abdul Wahidh Shakir","BNDP","1003",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Agha Syedh Faisal Shah","PML-Q","545",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Liaquat Ali","PAT","350",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Sardar Zadah Muhammad Najeeb Sanjrani","Independent","229",260,"Quetta-cum-Chagai-cum-Nushki",2002
"Haji Gul Muhammad Dummar","MMA","37022",261,"Pishin-cum-Ziarat",2002
"Doctor Kaleemullah Khan","PKMAP","17599",261,"Pishin-cum-Ziarat",2002
"Khalid Khan Kakar","PML-Q","12914",261,"Pishin-cum-Ziarat",2002
"Hajih Nizam-ud-Din Kakar","ANP","1162",261,"Pishin-cum-Ziarat",2002
"Abdul Wasehh Advocate","Independent","464",261,"Pishin-cum-Ziarat",2002
"Zafarullahh Kakar","PWP","430",261,"Pishin-cum-Ziarat",2002
"Abdul Wajidh Watanpal","Independent","415",261,"Pishin-cum-Ziarat",2002
"Azizullahh Advocate",NA,"300",261,"Pishin-cum-Ziarat",2002
".Abdul Hadih Tareen","Independent","232",261,"Pishin-cum-Ziarat",2002
"Mr.Ali Ahmedh Kakar","PPP","200",261,"Pishin-cum-Ziarat",2002
"Noor Khanh Tareen Advocate","Independent","93",261,"Pishin-cum-Ziarat",2002
"Mr.Hafizullahh Ameen","Independent","85",261,"Pishin-cum-Ziarat",2002
"Mehmood Khan Achakzai","PKMAP","35385",262,"Killa Abdullah",2002
"Molana Muhammad Haneef","MMA","33868",262,"Killa Abdullah",2002
"Bismillah Khan","PPP","14763",262,"Killa Abdullah",2002
"Lala Jan","PML-Q","862",262,"Killa Abdullah",2002
"Abdul Khaliq","Independent","453",262,"Killa Abdullah",2002
"Abdul Aziz","Independent","173",262,"Killa Abdullah",2002
"Muhammadh Ismail","PML-N","81",262,"Killa Abdullah",2002
"Sardar Muhammad Yaqoobh Khan Nasir","PML(N)","21385",263,"Old Loralai",2002
"Molvi Amir Zaman Bukhari","MMA","19218",263,"Old Loralai",2002
"Mir Baz Muhammad Khan Khethran","PPP","14877",263,"Old Loralai",2002
"Sardarh Sikandar Hayat Khan Jogezai","Independent","13228",263,"Old Loralai",2002
"Mir Tariqh Mehmood Khan Khetran","PML-Q","7253",263,"Old Loralai",2002
".Muhammadh Shafi Khetran","BNM","1290",263,"Old Loralai",2002
"Mir Shah Jahanh Khathran","Independent","511",263,"Old Loralai",2002
"Sardarh Muhammad Israr Tareen","Independent","359",263,"Old Loralai",2002
"Azam Janh Advocate","ANP","323",263,"Old Loralai",2002
"Mr.Sher Afghanh Luni","Independent","223",263,"Old Loralai",2002
"Sardarh Muhammad Israr Tareen","PML","0",263,"Old Loralai",2002
"Maulvi Muhammad KhanhSherani","MMA","20381",264,"Zhob-Cum-Killa Saifullah",2002
"Nawab Muhammad Ayaz KhanhJogezai","PKMAP","18322",264,"Zhob-Cum-Killa Saifullah",2002
"Malik Shamsuddin Kakar","KJP","4074",264,"Zhob-Cum-Killa Saifullah",2002
"Azizullah","PML-Q","1760",264,"Zhob-Cum-Killa Saifullah",2002
"ShamsullahhKakar","ANP","1532",264,"Zhob-Cum-Killa Saifullah",2002
"Fazal-ur-Rehman Kakar","PPP","720",264,"Zhob-Cum-Killa Saifullah",2002
"Haji AkhtarhMuhammad Mandukhail","PTI","390",264,"Zhob-Cum-Killa Saifullah",2002
"Malik MauladadhKhan Sherani","PML-M","250",264,"Zhob-Cum-Killa Saifullah",2002
"MuhammadhIsmail Khan Bazai",NA,"146",264,"Zhob-Cum-Killa Saifullah",2002
"Mr.Aziz Shah","Independent","125",264,"Zhob-Cum-Killa Saifullah",2002
"Haider Khan Bugti","JWP","92555",265,"Old Sibi",2002
"Mehrab Khan Balocah","BNM","13443",265,"Old Sibi",2002
"Mir Bakhtiar Khan Domki","PML-Q","13130",265,"Old Sibi",2002
"Ahmed Jan","PKMAP","5379",265,"Old Sibi",2002
"Hafiz Abdulh Qayum","MMA","4447",265,"Old Sibi",2002
"Hasnain Iqbalh Minhas","Independent","3978",265,"Old Sibi",2002
"Mir Tajh Muhammad Jamali",NA,"3141",265,"Old Sibi",2002
"Tariq Hussainh Bugti","Independent","2749",265,"Old Sibi",2002
"Tariq Hameedh Dumar","ANP","2281",265,"Old Sibi",2002
"Muhammad Iqbalh Marghazani","PTI","505",265,"Old Sibi",2002
"Mir Zafarullah Khan Jamali","PML-Q","62107",266,"Old Nasirabad",2002
"Munawar Alih Khosa","PPP","41899",266,"Old Nasirabad",2002
"Doctorh Hafeez-ur-Rehman Khosa","MMA","7244",266,"Old Nasirabad",2002
"Arz Muhammadh Bhanger","JQM","6240",266,"Old Nasirabad",2002
"Muhammadh Hussain Gola","PML-N","1143",266,"Old Nasirabad",2002
"Mr.Yasirh Hussain Khosa","Independent","459",266,"Old Nasirabad",2002
"Abdul Ghafoorh Mengal","BNP","405",266,"Old Nasirabad",2002
"Adul Razzakh Baloch","BNC","278",266,"Old Nasirabad",2002
"Mr.Abdul Fatehh Abro","Independent","272",266,"Old Nasirabad",2002
"Sardar Yar Muhammad Rind",NA,"57751",267,"Old Kachhi",2002
"Nawab Muhammadh Aslam Khan","PPP","10302",267,"Old Kachhi",2002
"Doctor Abdulh Hayee Baloch","BNM","5456",267,"Old Kachhi",2002
"Maulana Syedh Abdul Malik Shah","MMA","3904",267,"Old Kachhi",2002
"Pir Bakhshh Jamoot","PTI","353",267,"Old Kachhi",2002
"Mehar Alih Jamoot","Independent","341",267,"Old Kachhi",2002
"Mir Zulfiqar","Independent","123",267,"Old Kachhi",2002
"Maulana Abdul Ghafoorh Haidri","MMA","21559",268,"Kalat-cum-Mastung",2002
"Mir Kamal Khanh Bangalzai",NA,"14638",268,"Kalat-cum-Mastung",2002
"Mir Munirh Ahmed Shahwani","BNP","11157",268,"Kalat-cum-Mastung",2002
"Sardarh Sanaullah Zehri","BNDP","1849",268,"Kalat-cum-Mastung",2002
"Abdul Hakeemh Lehri","BNC","1263",268,"Kalat-cum-Mastung",2002
"Abdur Rauf Mengal","BNP","27269",269,"Khuzdar",2002
"Muhammad Ayubh Jattak","BNM","24359",269,"Khuzdar",2002
"Mir Younash Aziz Zehri","Independent","4012",269,"Khuzdar",2002
"Mir Muhammadh Ishaque Mengal","BNC","291",269,"Khuzdar",2002
"Mir Zafarullahh Zehri","Independent","201",269,"Khuzdar",2002
"Mir Bashirh Ahmed Advocate","PML","190",269,"Khuzdar",2002
"Mir Meehrullahh Umrani","PML-N","87",269,"Khuzdar",2002
"Pir Abdul Qadir Al-Gillani","PML-Q","40156",270,"Awaran-cum-Lasbela",2002
"Abdul Karimh Lasi","PPP","17143",270,"Awaran-cum-Lasbela",2002
"Muhammad Usman",NA,"5905",270,"Awaran-cum-Lasbela",2002
"Moulvi Muhammad Suleman","MMA","4718",270,"Awaran-cum-Lasbela",2002
"Mr.Abdul Wahab Bazanjo","BNM","2242",270,"Awaran-cum-Lasbela",2002
"Bizan Bizanjo","BNDP","1382",270,"Awaran-cum-Lasbela",2002
"Doctor Nasir Ali Qambrani","JWP","691",270,"Awaran-cum-Lasbela",2002
"Mr.Allah Warayo Lasi","Independent","172",270,"Awaran-cum-Lasbela",2002
"Muhammad Ashraf Khan Tanoli Advocate","Independent","110",270,"Awaran-cum-Lasbela",2002
"Moulvi Rehmatullah","MMA","25775",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Mr.Abdulh Khaliq Baloch","BNM","21913",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Sardar Fatehh Muhammad Hassani","PPP","6970",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Mr.Amanullahh Gichki",NA,"6052",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Mr.Abdullahh Advocate","PML-Q","1694",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Muhammad Azamh Raki","BNDP","1435",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Sardarh Muhammad Hussain","Independent","495",271,"Kharan-cum-Washuk-cum-Panjgur",2002
"Mrs. Zubada Jalal","Independent","44177",272,"Kech-cum-Gwadar",2002
"Doctor Abdulh Malik","BNM","36169",272,"Kech-cum-Gwadar",2002
"Maulana Abdulh Haque","MMA","6252",272,"Kech-cum-Gwadar",2002
"Jamil Ahmedh Dashti","BNP","1761",272,"Kech-cum-Gwadar",2002
"Fida Hussain","BNDP","649",272,"Kech-cum-Gwadar",2002
